Date,AAPL,MSFT,NVDA,TSLA
2017-05-08,35.45381546020508,62.51378631591797,2.534259080886841,20.479333877563477
2017-05-09,35.68088912963867,62.604461669921875,2.5384511947631836,21.417333602905273
2017-05-10,35.51173782348633,62.84929275512695,2.9909536838531494,21.681333541870117
2017-05-11,35.81885528564453,62.078548431396484,3.119428873062134,21.540000915527344
2017-05-12,36.31909942626953,62.005985260009766,3.1537063121795654,21.65399932861328
2017-05-15,36.22602081298828,62.05133819580078,3.3120203018188477,21.058666229248047
2017-05-16,36.172508239746094,63.30075454711914,3.3736684322357178,21.134000778198242
2017-05-17,34.95798873901367,61.540618896484375,3.1495137214660645,20.407333374023438
2017-05-18,35.49079895019531,61.7503662109375,3.281442642211914,20.87066650390625
2017-05-19,35.61178207397461,61.73213577270508,3.357227087020874,20.722000122070312
2017-05-22,35.82815933227539,62.425254821777344,3.4288156032562256,20.690000534057617
2017-05-23,35.78396224975586,62.635032653808594,3.3826534748077393,20.257333755493164
2017-05-24,35.676937103271484,62.7170524597168,3.4206690788269043,20.681333541870117
2017-05-25,35.80023956298828,63.492279052734375,3.413015842437744,21.121999740600586
2017-05-26,35.7397575378418,63.802345275878906,3.5013906955718994,21.676000595092773
2017-05-30,35.75370407104492,64.21275329589844,3.5761878490448,22.34000015258789
2017-05-31,35.5419807434082,63.69293212890625,3.5633511543273926,22.733999252319336
2017-06-01,35.63970947265625,63.93001174926758,3.5635979175567627,22.691333770751953
2017-06-02,36.16785430908203,65.44391632080078,3.5458245277404785,22.656667709350586
2017-06-05,35.814208984375,65.91815948486328,3.6536996364593506,23.154666900634766
2017-06-06,35.9351806640625,66.13701629638672,3.637160301208496,23.523332595825195
2017-06-07,36.14924240112305,66.0184326171875,3.681100606918335,23.976667404174805
2017-06-08,36.06083297729492,65.6171875,3.948197603225708,24.666667938232422
2017-06-09,34.66250228881836,64.13065338134766,3.6929502487182617,23.821332931518555
2017-06-12,33.8342170715332,63.6381950378418,3.7020835876464844,23.93400001525879
2017-06-13,34.10643005371094,64.4316177368164,3.737384080886841,25.06333351135254
2017-06-14,33.77372741699219,64.08503723144531,3.7452831268310547,25.37733268737793
2017-06-15,33.571311950683594,63.747623443603516,3.761328935623169,25.022666931152344
2017-06-16,33.1013069152832,63.83880615234375,3.742814540863037,24.760000228881836
2017-06-19,34.04827880859375,64.63224029541016,3.883521318435669,24.65333366394043
2017-06-20,33.738826751708984,63.75674057006836,3.8778443336486816,24.81599998474121
2017-06-21,33.93891906738281,64.08503723144531,3.9365956783294678,25.093332290649414
2017-06-22,33.883087158203125,64.0759506225586,3.9094414710998535,25.507333755493164
2017-06-23,34.03430938720703,64.94231414794922,3.7973692417144775,25.56333351135254
2017-06-26,33.92729187011719,64.32218933105469,3.7558975219726562,25.166000366210938
2017-06-27,33.44101333618164,63.118350982666016,3.618399143218994,24.158000946044922
2017-06-28,33.929622650146484,63.65644454956055,3.746023654937744,24.749332427978516
2017-06-29,33.429378509521484,62.46174621582031,3.620868444442749,24.049999237060547
2017-06-30,33.508487701416016,62.86300277709961,3.568535089492798,24.107332229614258
